"id"	"screenName"	"text"	"retweetCount"
"1621053836659130368"	"R_ch88"	"@Lyonnais69004 @MichelleTouss32 Pas étonnant venant d 'un supporters de #OL"	0
"1621053706010787840"	"ZibelSof"	"RT @OL__Plus: L'#OL, muet face à #Brest, est toujours loin du compte et de l'Europe
#OLSB29 
(L'Équipe 💶 : https://t.co/vPrkEiE4J6) https:/…"	1
"1621053486736756736"	"Expert_ko"	"Palmarès de L’#OL 
Y avait penalty sur Nilmar"	0
"1621052616204767232"	"inno10N"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621051903969996802"	"ZibelSof"	"RT @OL__Plus: #OL - #Brest (0-0) : #Diomandé avait du mal à cacher sa \"frustration\"
@SDiomande2 #OLSB29 
(O&amp;L : https://t.co/aXJKqShgvy) ht…"	2
"1621051306994728960"	"PPrugnaud"	"@Media_Gones Il est clair qu'entre Blanc et Cheyeou je serais la direction de l'#OL, je n'hésite pas une seconde, je lâche Cheyrou."	0
"1621049931103444992"	"GBL99999"	"Après 21 journée en Ligue 1 la saison dernière on avait deux points de plus que cette année

#OL
#olympiquelyonnais 
#OLSB29"	0
"1621049041827291136"	"SaeAmine"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621048840844640261"	"Maikavernois"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621047666938445824"	"dylanfr__"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621047277228900353"	"KapiTaigne"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621047066813411329"	"Captain5_"	"RT @OL__Plus: #OL - #Brest (0-0) : #Diomandé avait du mal à cacher sa \"frustration\"
@SDiomande2 #OLSB29 
(O&amp;L : https://t.co/aXJKqShgvy) ht…"	2
"1621046913112985600"	"daemorys"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621046527614488579"	"OL__Plus"	"#OL - #Brest (0-0) : #Diomandé avait du mal à cacher sa \"frustration\"
@SDiomande2 #OLSB29 
(O&amp;L :… https://t.co/R4V2zGMo1s"	2
"1621046242569785344"	"Abdel_OL69"	"RT @LS_Actu: Les premiers pas de la recrue de l'#OL Amin #Sarr ! #OLSB29 #TeamOL https://t.co/4xHKuK056x"	3
"1621044813616250880"	"OL__Plus"	"#OL - #Brest (0-0) : \"Il y a de l'impuissance\", avoue #Caqueret
@MaxenceCaqueret #OLSB29 
(O&amp;L :… https://t.co/G0pOtSCpZF"	2
"1621043534940839937"	"JEEPIE57"	"@oetl Saison noire pour une saison blanche #TeamOL 🔴 🔵 #OL"	0
"1621043339486167043"	"iamjuanito__"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1621040251279151105"	"Gloubibovlga"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1621039603527319553"	"Benoit669"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1621037394932928513"	"DalessandriFlo1"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621037337500352513"	"Lacazetiste"	"RT @OL__Plus: #OL - Brest (0-0) : Laurent Blanc veut des attaquants \"plus tueurs\"
#OLSB29 
(O&amp;L : https://t.co/AyOnWapR2f) https://t.co/vyC…"	1
"1621036662213021698"	"OL__Plus"	"Les meilleurs joueurs de l'#OL hier soir contre Brest, selon vous ?
N'oubliez pas de participer au sondage sur notr… https://t.co/imYUooMCLp"	1
"1621036594470998016"	"TheoNBK"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1621036027530862592"	"OL__Plus"	"#OL - Brest (0-0) : Laurent Blanc veut des attaquants \"plus tueurs\"
#OLSB29 
(O&amp;L : https://t.co/AyOnWapR2f) https://t.co/vyChqQJe1t"	1
"1621033409937133568"	"OL__Plus"	"#OL 0-0 SB29 : résumé #vidéo officiel
#OLSB29 #Brest 
(LFP : https://t.co/Gz1hgv26Gh) https://t.co/CSkHivmHNc"	0
"1621031597570129922"	"VincentBerthe"	"RT @TellementJPS: Au vu du n’importe quoi du mercato, Alexandre Lacazette a raison: “les joueurs sont des marchandises”. Son interview fleu…"	5
"1621030931514462210"	"ikayzzzy"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621030365287821312"	"FLAMENTSlim"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1621028280269963264"	"jayninho85"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621022290157895680"	"Imthias95V2L"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621020919660429313"	"_HaNa69_"	"RT @oetl: Jeffinho vient d’arriver à Lyon 🛬 #OL #Mercato https://t.co/bYT6C7U53A"	41
"1621019939586064384"	"_HaNa69_"	"RT @OL__Plus: #ACA 0-2 #OL
@Ludovic_Giuly a calmé Pantaloni, Vercoutre est ramené aux vestiaires, et des supporters corses ont tenté d'inte…"	10
"1621018951806324737"	"el_phenomeno74"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621018343624044544"	"_HaNa69_"	"RT @GazzettaExpress: 👉 OL : Libre de tout contrat, Isco a été contacté par la direction lyonnaise ! https://t.co/nCO8xyI8bp

[Info @EstebOr…"	43
"1621018265349668867"	"_HaNa69_"	"RT @EstebOrteg: 🚨 BOMBAZO !!!

L'Olympique Lyonnais a contacté directement Isco, libre de tout contrat, pour rejoindre les Gones.

Mon arti…"	30
"1621017764621336576"	"JirenKing"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621017333342048256"	"_HaNa69_"	"RT @B_Quarez: Amin Sarr se rapproche de Lyon. Discussions avancées pour le transfert de l’attaquant d’Heerenveen, comme annoncé par @Fabriz…"	35
"1621016560021168129"	"Lacazetiste"	"RT @OL__Plus: Les Virages ont pourtant poussé derrière l’#OL
#OLSB29 #Brest 
(Le Progrès 💶 : https://t.co/iTZ7pj4N1c) https://t.co/mEP7qgRU…"	1
"1621016106248065024"	"DenisLunven"	"@belqaid_nadir @OL @SB29 @GroupamaStadium @Ligue1UberEats Le problème est que les lyonnais ne réalise pas que #OL n… https://t.co/QRiJTBZGUH"	0
"1621013278423126021"	"slims70"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1621013138551508992"	"MarieMarilou_"	"Le public lyonnais apporte son soutien à #Juninho lors du match #OL-#Brest https://t.co/As9PEiDnp6
 #OLSB29 https://t.co/ZCXv8Rwzgw"	0
"1621010812801269762"	"TelmarBzh"	"@jonathan35001 Depuis qd les supporters de #OL disent des choses intéressantes ?!"	0
"1621004578438381568"	"tolissotom"	"RT @RDojcinovic: Dehors la triplette svp #OL https://t.co/RbSmya0uCI"	1
"1621003410056294402"	"Captain5_"	"RT @OL__Plus: Les tops-flops d'#OL - #Brest : #Lacazette et #Tolisso ne changent rien
@LacazetteAlex @CorentinTolisso #OLSB29 
(L'Équipe 💶…"	4
"1620983657518497792"	"GrenierBubu"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620962096640053250"	"marchand_lohan"	"Bientôt dans la 2eme partie du classement on y croit 😂👍 #OL https://t.co/GWxSiMpjRc"	0
"1620960148377473024"	"Independantactu"	"@Ligue1UberEats @OL @RCSA Très belle victoire du Racing Club de Strasbourg à Lyon
#OL #Lyon #rhonealpes #RCSA… https://t.co/VGYcBbQkxi"	0
"1620959661070471168"	"FunYetiK"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620956931006373891"	"Oussama95879289"	"RT @Borgia_OL_acad: #OL Bruno Cheyrou sur la sellette? Ce n'est pas anodin."	12
"1620953092106911746"	"LgerV"	"RT @CostaMik: Après la fessée qu’ils viennent de se prendre à Toulouse, Troyes doivent être ravi de nous rencontrer ce week-end. Y a moyen…"	2
"1620947484741894144"	"julien__ruz"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620947413149122560"	"TazEtMoi"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620945699482353664"	"CaboZpac"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620945369629859840"	"fromagefrait"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1620942597564022786"	"gameactionuk"	"FOOTBALL MANAGER 2022 - MULTI OLYMPICO #1: Mercato de départ ! #FM2022 #footballmanager2022 #FR #ligue1 #Live #lyon… https://t.co/oZEtqxcuV5"	0
"1620942533781032960"	"timotinant"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620940436968771584"	"Polska1905"	"RT @CostaMik: On est loin des 40M€ investis, d’avoir cassé la tirelire ou encore d’avoir remplacé les joueurs sur le départ par meilleurs q…"	16
"1620940272954646532"	"ShangoFoot"	"FOOT MERCATO 🔵  #OL : la mise au point cash de Laurent Blanc 👉 https://t.co/R8Q2wA4W3j https://t.co/IXvoG8VpzC"	0
"1620937351856881667"	"TylerBobby6"	"@DahbiaHattabi: 'Le Virage Nord rend hommage à Juninho #OL ' https://t.co/5D7H4ZLjlr, see more https://t.co/JQifMwY7b4"	0
"1620935566144712706"	"YounousYahaya"	"RT @OL__Plus: #OL 0-0 #SB29
la direction se sert les coudes dans la tribune présidentielle. 
(3ᵉ mn)
#OLSB29 https://t.co/ArsHnYEm2m"	4
"1620934433816576000"	"CherkiBTMessi"	"RT @OL__Plus: #OL 0-0 #SB29
Les #xG du match : 2,16 - 0,55 
#OLSB29 https://t.co/3fmgYwWXoZ"	5
"1620930933632241667"	"piksiou"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620927552637345799"	"RomaRieu"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620927417723539456"	"CostaMik"	"Il y a une époque où @JM_Aulas était exigeant avec ses joueurs et n’hésitez pas à les recarder, à leur demander de… https://t.co/ElkSC0Ucfs"	4
"1620924836330766336"	"C_Dilice"	"RT @OL__Plus: Les tops-flops d'#OL - #Brest : #Lacazette et #Tolisso ne changent rien
@LacazetteAlex @CorentinTolisso #OLSB29 
(L'Équipe 💶…"	4
"1620924107469590528"	"OL__Plus"	"L'#OL, muet face à #Brest, est toujours loin du compte et de l'Europe
#OLSB29 
(L'Équipe 💶 :… https://t.co/Yi3IuKzqnF"	1
"1620923689859424256"	"Ketkouta84"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620921865903702016"	"GTV_Drek"	"RT @OL__Plus: L'#OL a toujours cette difficulté à tuer les matchs...
#OLSB29 #Brest 
(O&amp;L : https://t.co/RYBt09qw03) https://t.co/HPOTo2AR8p"	1
"1620921460960251904"	"OL__Plus"	"Les Virages ont pourtant poussé derrière l’#OL
#OLSB29 #Brest 
(Le Progrès 💶 : https://t.co/iTZ7pj4N1c) https://t.co/mEP7qgRUQs"	1
"1620921176641114112"	"DeNosVeines"	"RT @OL__Plus: #OL 0-0 #SB29
Les #xG du match : 2,16 - 0,55 
#OLSB29 https://t.co/3fmgYwWXoZ"	5
"1620920122948063232"	"LowTheKingXXL"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620919982837334019"	"Masdaflo91"	"@ActuFoot_ Vous finirez bien par nous jouer pour vous relancer #OL"	0
"1620919305817702400"	"OL__Plus"	"Les tops-flops d'#OL - #Brest : #Lacazette et #Tolisso ne changent rien
@LacazetteAlex @CorentinTolisso #OLSB29 
(L… https://t.co/8s9KAGktVd"	4
"1620918998115172354"	"prcser"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1620918864585564160"	"AbouHaydar69"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620918583030124545"	"Adridu675"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620916434636541953"	"KurtYagami"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1620916375127724033"	"BouvierFanou"	"#lequipedusoir #OL #Mercato il paraît que les coaches de ligue1 ont depuis peu une certitude partagée : ne pas recr… https://t.co/Bk7vAZNhdW"	0
"1620916087251681280"	"Le12emeHombre"	"RT @OL__Plus: #OL 0-0 #SB29
la direction se sert les coudes dans la tribune présidentielle. 
(3ᵉ mn)
#OLSB29 https://t.co/ArsHnYEm2m"	4
"1620914723998035968"	"Ol69Dd"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620914718348132352"	"olfvega"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620914653298581505"	"Bee2Kaki"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620913999628886016"	"OL__Plus"	"L'#OL a toujours cette difficulté à tuer les matchs...
#OLSB29 #Brest 
(O&amp;L : https://t.co/RYBt09qw03) https://t.co/HPOTo2AR8p"	1
"1620913810860314625"	"dscpl__"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620913446760976389"	"tonic_radio"	"#TonicSport - L'#OL concède le nul devant Brest (0-0) et perd encore une place au classement #OLSB29

https://t.co/BSg8rCrhgE"	0
"1620913102266007552"	"ZarakiNozarashy"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620913049086607360"	"elreymemphiss"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620912941557235712"	"Alc0119"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620912910334832641"	"Dams16mesure"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620912401284489218"	"BaptisteMeslin"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1620912331533467651"	"Msila28_"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620911605750943755"	"OL__Plus"	"L'#OL cale encore à domicile contre #Brest
#OLSB29 
(L'Équipe : https://t.co/NXnAvDRLsG) https://t.co/I5QwuL3wNp"	0
"1620911483113848835"	"JrMaestro19"	"RT @JrMaestro19: Il est vraiment CON-PÉ-TENT ? @JM_Aulas 

Ça fait 1 an que tous les coachs demande une sentinelle capable d’être costaud m…"	38
"1620911472242212870"	"NeffMathias"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620911213801783303"	"lems__93"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620911103583862802"	"bertacazette"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620910989070974979"	"Kravis445"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620910897614176256"	"brxav"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620910706307780608"	"EspaceGones"	"RT @LS_Actu: Les premiers pas de la recrue de l'#OL Amin #Sarr ! #OLSB29 #TeamOL https://t.co/4xHKuK056x"	3
"1620910517161443331"	"Lelyon972"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620910479492399108"	"brzlacazette"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620910255201992722"	"_Farid_TALEB"	"Pfff, ya rien, aucun plaisir à jouer.. alors les jeunes pépites ? vs tenez la boutique ? eh bè.. ça manque de maitr… https://t.co/XNKr2zUtJo"	0
"1620909964486213632"	"NLitaudon"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620909815810899984"	"Lacazetteisback"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620909661032439811"	"GastienBastos"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620909409168723970"	"OL__Plus"	"Les notes des joueurs après #OL - #Brest : des Lyonnais vraiment pas percutants
#OLSB29 
(Le Progrès 💶 :… https://t.co/qSYwA7SxW9"	0
"1620909291275276288"	"Abn_Paix"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620909276893167623"	"pnaffs"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620908891457597440"	"Alex69Muller"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620908652101255171"	"OPlaie"	"🛫 VITINHA ET L’OL ÉTAIT PROCHES D’UN ACCORD 🛬

Vitinha: 🎙️ « Oui je l’avoue j’ai eu des contacts avec l’OL, c’est s… https://t.co/Kze9LvsEGG"	0
"1620908489177710606"	"SithLord___"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620908402590519296"	"alloicilexa"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620908398752710658"	"uncroate"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620908376480776194"	"BglyonGone69"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620908280519475207"	"salamcestkazuma"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620908272214765568"	"Nabilon_15"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620907932270354432"	"Aminestreet"	"Ça fait 30 ans que vous dîtes que vous devez \"continuer à bosser\" c’est trop on en a marre #OL https://t.co/uYgCJYftdw"	0
"1620907895993864193"	"nicolasleygonie"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620907807594942464"	"OL_Masr"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620907797658615817"	"FredDufeutrelle"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620907689894363140"	"zalembay"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620907379910131712"	"alexjuni69"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620907248108113921"	"mariana56597237"	"RT @OL__Plus: #OL 0-0 #SB29
@rayan_cherki et @CorentinTolisso laissent leur place à @Aminsarr9 et @Thiagomendesof 
(71ᵉ mn)
#OLSB29 https:/…"	2
"1620907204152037376"	"Yannis_LB"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620907135914614784"	"FredDufeutrelle"	"RT @OL__Plus: #OL 0-0 #SB29
Les #xG du match : 2,16 - 0,55 
#OLSB29 https://t.co/3fmgYwWXoZ"	5
"1620907016112816131"	"OL__Plus"	"#OL - #Brest : trop brouillon, Lyon a poussé jusqu'au bout (0-0)
#OLSB29 
(Lyon Foot : https://t.co/HuUSGdwkYo) https://t.co/f8r0M0F9QG"	0
"1620907009196572675"	"LagerSerge"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620906946697248771"	"Grogu37"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620906717314961408"	"DjiloEliot"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620906577296506888"	"Italiamiabella"	"A noter que dans cette soirée de ligue 1, Lyon n’a pas perdu. Et ça, c’est pas anodin.  #Ligue1 #OL #Lyon"	0
"1620906562008285185"	"RonanHernande17"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620906538239148032"	"Allxn_Walkazu"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1620906438838337542"	"QuentinDemangeR"	"RT @DahbiaHattabi: Le Virage Nord rend hommage à Juninho #OL https://t.co/vTwS5WUwYB"	106
"1620906427467579393"	"o_str_"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620906236559638529"	"Maxchoubi21"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620906214820306946"	"GTV_Drek"	"RT @OL__Plus: Malgré 90 minutes d'attaque-défense, l'#OL bloqué par #Brest
#OLSB29 
(Le Progrès : https://t.co/KZVgpcaRFq) https://t.co/0Q4…"	1
"1620906035916730368"	"LolThepgmofcss"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
"1620906031995043842"	"En_fr38"	"Et momo il commence quand a jouer quand il auras 50ans #OL"	0
"1620905975820730373"	"pat_kzo"	"A noter le bon point pris par l’ #OL contre un concurrent direct. 
Il sera important pour le maintien celui-là. 
Pa… https://t.co/DfQFMaP6M6"	0
"1620905920808239108"	"Cherkino_69"	"RT @OL__Plus: #OL 0-0 #SB29
Les #xG du match : 2,16 - 0,55 
#OLSB29 https://t.co/3fmgYwWXoZ"	5
"1620905803413684224"	"OL__Plus"	"#OL - #Brest (0-0) : dominer n'est pas gagner..
#OLSB29 
(O&amp;L : https://t.co/5GCOihnqRt) https://t.co/LZLgBy8POs"	0
"1620905765547687939"	"AnthoGone87"	"RT @OL__Plus: Le public lyonnais apporte son soutien à #Juninho lors du match #OL - #Brest
#Ex_OL @Juninhope08 #OLSB29 
(L'Équipe : https:/…"	93
